id,client_id,montant,transaction_type,date
763,1007,247,paiement,2023-09-11
764,1017,1002,remboursement,2023-09-20
765,1003,1874,achat,2023-01-15
766,1001,1362,virement,2023-01-13
767,1019,173,retrait,2023-06-30
768,1015,385,achat,2023-04-15
769,1014,131,remboursement,2023-01-13
770,1012,365,retrait,2023-07-19
771,1001,804,paiement,2023-05-01
772,1013,897,achat,2023-10-18
773,1016,1572,retrait,2023-04-10
774,1005,497,remboursement,2023-04-14
775,1004,1793,virement,2023-04-11
776,1016,411,achat,2023-03-11
777,1013,825,virement,2023-01-16
778,1009,1765,retrait,2023-12-20
779,1001,1880,retrait,2023-08-15
780,1003,1092,achat,2023-11-28
781,1015,795,achat,2023-05-28
782,1001,471,virement,2023-06-05
783,1007,469,paiement,2023-09-03
784,1004,183,remboursement,2023-04-25
785,1017,248,virement,2023-02-09
786,1007,1594,paiement,2023-10-06
787,1020,1043,paiement,2023-10-12
788,1017,869,remboursement,2023-02-04
789,1005,1466,paiement,2023-08-06
790,1001,220,paiement,2023-03-20
791,1010,924,retrait,2023-12-18
792,1017,803,retrait,2023-09-16
793,1012,1626,achat,2023-09-08
794,1010,612,remboursement,2023-01-24
795,1004,235,paiement,2023-09-15
796,1004,1609,paiement,2023-02-11
797,1008,537,achat,2023-07-21
798,1004,1587,virement,2023-09-08
799,1003,137,achat,2023-09-21
800,1008,138,virement,2023-02-05
801,1017,1632,virement,2023-03-16
802,1017,936,retrait,2023-03-22
803,1002,156,achat,2023-12-12
804,1006,1018,achat,2023-08-08
805,1019,300,retrait,2023-07-23
806,1005,1680,virement,2023-05-31
807,1002,259,remboursement,2023-08-11
808,1006,386,retrait,2023-02-05
809,1012,1614,retrait,2023-01-31
810,1016,108,retrait,2023-03-28
811,1006,1287,virement,2023-11-09
812,1018,559,paiement,2023-07-02
813,1015,1783,retrait,2023-04-06
814,1007,761,paiement,2023-10-26
815,1015,240,virement,2023-01-12
816,1016,1513,remboursement,2023-06-23
817,1003,1572,virement,2023-07-22
818,1007,1925,remboursement,2023-12-24
819,1019,1701,paiement,2023-03-31
820,1003,594,remboursement,2023-12-28
821,1003,544,remboursement,2023-07-01
822,1006,549,remboursement,2023-12-25
823,1001,961,paiement,2023-07-27
824,1012,923,achat,2023-03-23
825,1001,1283,retrait,2023-02-12
826,1013,349,remboursement,2023-12-24
827,1009,1200,paiement,2023-05-22
828,1001,1025,virement,2023-12-18
829,1010,1858,retrait,2023-01-16
830,1016,883,remboursement,2023-10-18
831,1007,670,paiement,2023-10-25
832,1007,632,virement,2023-10-24
833,1017,1312,retrait,2023-02-23
834,1015,1399,retrait,2023-05-05
835,1020,1219,paiement,2023-06-28
836,1006,1050,paiement,2023-07-13
837,1003,826,remboursement,2023-07-12
838,1008,1333,achat,2023-10-26
839,1013,1466,virement,2023-08-18
840,1003,1639,paiement,2023-02-26
841,1017,1893,paiement,2023-06-29
842,1008,1110,paiement,2023-02-03
843,1004,1387,achat,2023-12-12
844,1020,661,remboursement,2023-01-02
845,1014,1978,paiement,2023-03-30
846,1008,903,retrait,2023-08-16
847,1014,304,paiement,2023-12-31
848,1013,366,virement,2023-09-14
849,1006,1641,remboursement,2023-10-02
850,1017,1363,retrait,2023-06-15
851,1005,1567,retrait,2023-04-26
852,1008,440,achat,2023-09-14
853,1013,271,virement,2023-09-24
854,1005,980,retrait,2023-07-28
855,1011,1511,remboursement,2023-04-11
856,1011,1357,paiement,2023-09-19
857,1016,1301,retrait,2023-01-02
858,1011,619,virement,2023-07-21
859,1014,201,paiement,2023-05-13
860,1011,115,virement,2023-04-17
861,1005,610,retrait,2023-09-08
862,1011,1527,remboursement,2023-08-24
863,1015,1955,retrait,2023-04-09
864,1020,1338,retrait,2023-02-13
865,1007,501,paiement,2023-07-18
866,1009,102,remboursement,2023-10-07
867,1011,743,virement,2023-10-24
868,1013,1500,virement,2023-05-08
869,1018,894,retrait,2023-05-18
870,1001,464,retrait,2023-10-31
871,1006,775,paiement,2023-08-18
872,1014,258,virement,2023-06-23
873,1017,1741,virement,2023-12-08
874,1016,584,retrait,2023-03-16
875,1017,1053,virement,2023-02-11
876,1012,1359,virement,2023-11-27
877,1014,1157,retrait,2023-01-21
878,1001,1699,achat,2023-04-04
879,1014,527,achat,2023-03-06
880,1011,1780,retrait,2023-10-02
881,1004,463,achat,2023-11-08
882,1012,1485,achat,2023-04-24
883,1010,167,virement,2023-08-29
884,1006,1640,remboursement,2023-03-19
885,1013,1599,remboursement,2023-02-01
886,1003,122,paiement,2023-12-09
887,1019,938,virement,2023-10-13
888,1012,861,remboursement,2023-06-22
889,1004,431,retrait,2023-07-28
890,1008,474,retrait,2023-12-27
891,1012,268,achat,2023-01-19
892,1015,1494,paiement,2023-02-21
893,1019,1863,remboursement,2023-05-24
894,1013,1617,remboursement,2023-08-11
895,1017,1798,virement,2023-05-01
896,1012,1273,virement,2023-05-06
897,1006,528,virement,2023-09-15
898,1011,1998,achat,2023-06-10
899,1001,622,virement,2023-01-17
900,1016,768,virement,2023-06-02
901,1017,1598,remboursement,2023-06-28
902,1009,1801,virement,2023-05-17
903,1005,507,remboursement,2023-04-16
904,1008,837,paiement,2023-02-19
905,1020,555,remboursement,2023-11-17
906,1001,126,paiement,2023-05-28
907,1001,987,achat,2023-03-24
908,1007,723,paiement,2023-09-28
909,1017,1959,virement,2023-09-10
910,1014,1299,virement,2023-01-16
911,1011,421,paiement,2023-08-13
912,1011,1774,retrait,2023-03-12
913,1001,785,paiement,2023-12-09
914,1016,851,paiement,2023-03-20
915,1002,558,retrait,2023-10-13
916,1009,1143,retrait,2023-02-13
917,1012,1023,retrait,2023-11-23
918,1017,1341,paiement,2023-05-11
919,1018,756,achat,2023-09-29
920,1007,1788,achat,2023-09-25
921,1004,483,retrait,2023-10-17
922,1007,1762,achat,2023-07-11
923,1015,546,retrait,2023-07-01
924,1020,1514,virement,2023-12-25
925,1016,529,achat,2023-08-29
926,1006,848,virement,2023-11-05
927,1020,406,paiement,2023-06-10
928,1008,737,paiement,2023-01-01
929,1011,1652,remboursement,2023-09-25
930,1001,1381,remboursement,2023-06-08
931,1011,708,virement,2023-01-25
932,1003,1169,virement,2023-08-06
933,1013,825,paiement,2023-01-08
934,1001,769,achat,2023-10-08
935,1006,895,retrait,2023-06-09
936,1020,374,remboursement,2023-11-26
937,1003,127,retrait,2023-07-12
938,1009,650,paiement,2023-12-01
939,1003,255,remboursement,2023-07-02
940,1018,1309,paiement,2023-11-10
941,1017,1966,achat,2023-05-21
942,1016,505,virement,2023-08-14
943,1001,1816,paiement,2023-03-19
944,1004,451,retrait,2023-12-22
945,1010,1915,remboursement,2023-06-16
946,1007,1306,remboursement,2023-01-23
947,1004,1795,achat,2023-05-20
948,1014,1198,achat,2023-02-05
949,1015,1517,remboursement,2023-03-08
950,1018,211,retrait,2023-08-06
951,1020,564,remboursement,2023-03-02
952,1020,1909,virement,2023-02-13
953,1011,595,retrait,2023-01-24
954,1017,173,virement,2023-05-13
955,1018,120,remboursement,2023-06-07
956,1014,1864,remboursement,2023-02-26
957,1012,1967,achat,2023-07-27
958,1011,656,retrait,2023-10-12
959,1003,847,remboursement,2023-09-08
960,1014,896,remboursement,2023-06-22
961,1017,1604,remboursement,2023-06-05
962,1010,721,remboursement,2023-05-29
963,1011,1155,paiement,2023-03-22
964,1012,1473,paiement,2023-10-02
965,1007,818,virement,2023-03-10
966,1017,1964,achat,2023-12-14
967,1010,1990,paiement,2023-02-15
968,1006,417,retrait,2023-05-04
969,1009,567,remboursement,2023-12-13
970,1007,999,remboursement,2023-10-07
971,1008,140,virement,2023-12-12
972,1005,633,retrait,2023-11-27
973,1004,733,virement,2023-09-08
974,1012,774,achat,2023-09-23
975,1001,519,achat,2023-05-11
976,1001,1178,virement,2023-02-07
977,1013,1365,remboursement,2023-11-23
978,1005,913,remboursement,2023-09-19
979,1005,1481,achat,2023-06-02
980,1002,311,remboursement,2023-05-03
981,1017,1265,virement,2023-10-07
982,1012,1355,virement,2023-12-06
983,1014,482,paiement,2023-05-08
984,1020,1344,paiement,2023-02-01
985,1008,1526,retrait,2023-03-21
986,1001,539,remboursement,2023-06-22
987,1007,696,paiement,2023-12-11
988,1001,836,retrait,2023-04-29
989,1009,1001,achat,2023-09-14
990,1009,648,paiement,2023-04-04
991,1020,493,remboursement,2023-01-25
992,1010,856,virement,2023-10-04
993,1002,1408,virement,2023-02-04
994,1011,1794,retrait,2023-03-03
995,1014,1168,virement,2023-08-12
996,1006,868,remboursement,2023-01-10
997,1003,602,virement,2023-08-17
998,1011,961,achat,2023-07-21
999,1011,1474,paiement,2023-07-07
1000,1005,610,paiement,2023-07-26
1001,1015,1602,virement,2023-06-22
1002,1014,1566,retrait,2023-06-16
1003,1011,1172,achat,2023-10-20
1004,1018,1684,achat,2023-07-17
1005,1011,1965,achat,2023-10-21
1006,1016,1509,paiement,2023-05-18
1007,1017,1084,achat,2023-07-14
1008,1003,1528,achat,2023-06-22
1009,1010,1991,remboursement,2023-09-20
1010,1001,1891,retrait,2023-03-05
1011,1005,1084,virement,2023-04-02
1012,1001,903,virement,2023-08-10
1013,1010,141,paiement,2023-10-11
1014,1001,1219,achat,2023-08-04
1015,1007,1307,achat,2023-10-29
1016,1009,563,remboursement,2023-01-20
1017,1004,202,virement,2023-01-29
1018,1005,1359,retrait,2023-04-02
1019,1007,111,paiement,2023-07-31
1020,1006,265,virement,2023-12-19
1021,1004,642,retrait,2023-06-12
1022,1004,1372,remboursement,2023-01-10
1023,1018,1105,retrait,2023-08-16
1024,1002,793,retrait,2023-01-25
1025,1005,436,achat,2023-11-17
1026,1018,259,remboursement,2023-05-01
1027,1013,1853,achat,2023-07-04
1028,1003,765,achat,2023-09-17
1029,1019,1482,achat,2023-08-25
1030,1018,212,remboursement,2023-10-14
1031,1005,1290,virement,2023-12-25
1032,1006,341,paiement,2023-05-15
1033,1010,1573,retrait,2023-06-12
1034,1008,1588,paiement,2023-03-17
1035,1016,625,paiement,2023-01-04
1036,1001,1872,achat,2023-04-03
1037,1004,174,achat,2023-06-18
1038,1006,1479,achat,2023-07-18
1039,1013,1031,retrait,2023-12-11
1040,1018,1559,retrait,2023-01-14
1041,1001,991,virement,2023-04-08
1042,1017,292,retrait,2023-09-09
1043,1010,1300,remboursement,2023-03-21
1044,1020,481,virement,2023-05-16
1045,1004,1934,achat,2023-03-10
1046,1003,705,retrait,2023-11-19
1047,1002,327,virement,2023-12-28
1048,1020,859,virement,2023-01-28
1049,1016,1618,paiement,2023-07-20
1050,1009,1081,virement,2023-06-12
1051,1010,1450,retrait,2023-04-05
1052,1011,1043,remboursement,2023-07-28
1053,1010,466,remboursement,2023-10-29
1054,1007,1192,retrait,2023-06-03
1055,1011,685,remboursement,2023-12-31
1056,1012,671,remboursement,2023-11-26
1057,1001,642,paiement,2023-07-13
1058,1002,1430,paiement,2023-09-29
1059,1020,1404,achat,2023-04-05
1060,1014,108,retrait,2023-08-19
1061,1001,1112,virement,2023-07-12
1062,1014,1644,virement,2023-10-09
1063,1006,1597,virement,2023-08-17
1064,1008,1921,virement,2023-11-28
1065,1007,1928,remboursement,2023-05-02
1066,1003,1001,remboursement,2023-08-31
1067,1015,1719,virement,2023-01-12
1068,1018,257,paiement,2023-03-08
1069,1009,651,paiement,2023-11-09
1070,1006,190,achat,2023-08-04
1071,1015,1033,virement,2023-12-02
1072,1012,1709,remboursement,2023-11-24
1073,1009,852,paiement,2023-08-28
1074,1006,817,remboursement,2023-02-06
1075,1002,1123,remboursement,2023-12-13
1076,1014,310,remboursement,2023-11-21
1077,1003,1457,paiement,2023-09-16
1078,1001,1814,retrait,2023-10-02
1079,1005,555,retrait,2023-10-22
1080,1011,1711,paiement,2023-05-14
1081,1019,1281,remboursement,2023-04-09
1082,1013,1811,virement,2023-05-18
1083,1015,136,achat,2023-11-24
1084,1019,354,virement,2023-01-10
1085,1017,1831,remboursement,2023-03-11
1086,1012,782,virement,2023-04-30
1087,1010,241,retrait,2023-07-02
1088,1005,429,paiement,2023-01-07
1089,1009,1444,retrait,2023-09-18
1090,1008,206,virement,2023-05-13
1091,1016,457,retrait,2023-05-19
1092,1017,132,retrait,2023-11-05
1093,1016,766,paiement,2023-12-14
1094,1016,298,retrait,2023-12-13
1095,1003,1337,remboursement,2023-12-31
1096,1016,1648,virement,2023-06-21
1097,1008,1384,retrait,2023-09-25
1098,1011,378,retrait,2023-06-24
1099,1019,1071,achat,2023-07-26
1100,1007,1501,achat,2023-11-02
1101,1013,1003,retrait,2023-03-30
1102,1013,991,remboursement,2023-08-27
1103,1015,1837,virement,2023-04-19
1104,1003,399,remboursement,2023-02-09
1105,1003,1477,remboursement,2023-04-23
1106,1013,1578,retrait,2023-02-17
1107,1008,1090,retrait,2023-08-16
1108,1009,387,achat,2023-12-21
1109,1010,1787,achat,2023-11-25
1110,1004,1817,retrait,2023-06-25
1111,1006,755,achat,2023-11-24
1112,1004,334,paiement,2023-03-17
1113,1013,555,paiement,2023-08-03
1114,1005,126,achat,2023-06-11
1115,1011,820,remboursement,2023-04-20
1116,1007,124,remboursement,2023-10-27
1117,1013,208,paiement,2023-08-22
1118,1006,505,retrait,2023-09-13
1119,1012,525,achat,2023-12-20
1120,1015,788,paiement,2023-02-09
1121,1006,1717,paiement,2023-04-11
1122,1007,827,retrait,2023-02-06
1123,1008,1618,remboursement,2023-06-27
1124,1004,735,achat,2023-01-02
1125,1017,1823,paiement,2023-05-11
1126,1003,1084,remboursement,2023-05-21
1127,1013,1288,achat,2023-02-03
1128,1006,739,paiement,2023-03-17
1129,1001,1741,virement,2023-08-26
1130,1009,1386,virement,2023-10-08
1131,1005,1751,virement,2023-09-05
1132,1017,759,retrait,2023-12-23
1133,1004,1167,paiement,2023-07-30
1134,1011,1086,retrait,2023-10-14
1135,1010,1042,achat,2023-12-14
1136,1011,1238,paiement,2023-06-05
1137,1010,708,virement,2023-03-08
1138,1017,1673,remboursement,2023-03-10
1139,1018,1350,paiement,2023-06-11
1140,1017,1009,paiement,2023-04-09
1141,1001,1948,virement,2023-03-06
1142,1007,599,paiement,2023-12-23
1143,1003,782,remboursement,2023-08-09
1144,1002,1991,virement,2023-11-28
1145,1016,1758,virement,2023-02-26
1146,1019,1998,paiement,2023-03-18
1147,1004,652,retrait,2023-08-31
1148,1003,1051,remboursement,2023-07-21
1149,1004,339,virement,2023-06-16
1150,1009,791,paiement,2023-01-12
1151,1005,909,achat,2023-04-23
1152,1016,552,virement,2023-03-09
1153,1009,298,virement,2023-12-22
1154,1004,627,remboursement,2023-02-09
1155,1019,1654,virement,2023-12-22
1156,1007,398,retrait,2023-01-21
1157,1012,242,remboursement,2023-04-16
1158,1020,407,achat,2023-08-04
1159,1018,869,paiement,2023-10-17
1160,1003,1863,achat,2023-10-04
1161,1015,1967,remboursement,2023-11-20
1162,1012,1041,remboursement,2023-02-19
1163,1003,376,remboursement,2023-05-03
1164,1016,1946,retrait,2023-09-18
1165,1002,1597,achat,2023-06-25
1166,1006,1638,achat,2023-06-06
1167,1012,832,retrait,2023-06-24
1168,1003,358,virement,2023-12-10
1169,1005,398,remboursement,2023-12-21
1170,1016,1580,retrait,2023-08-21
1171,1001,673,retrait,2023-01-21
1172,1019,1827,retrait,2023-05-21
1173,1020,1639,achat,2023-05-14
1174,1012,1330,virement,2023-01-04
1175,1011,811,virement,2023-01-06
1176,1008,1832,achat,2023-03-21
1177,1001,708,paiement,2023-04-02
1178,1015,1797,virement,2023-11-30
1179,1003,1838,retrait,2023-02-04
1180,1004,1906,retrait,2023-03-26
1181,1010,1303,retrait,2023-06-09
1182,1005,209,virement,2023-05-30
1183,1010,136,paiement,2023-02-16
1184,1006,1254,remboursement,2023-04-08
1185,1015,1219,retrait,2023-12-17
1186,1017,236,paiement,2023-06-14
1187,1014,149,achat,2023-04-28
1188,1008,1940,remboursement,2023-03-27
1189,1020,1771,paiement,2023-09-23
1190,1019,1667,paiement,2023-12-02
1191,1013,1951,retrait,2023-12-01
1192,1013,1196,remboursement,2023-05-11
1193,1011,1593,retrait,2023-03-21
1194,1013,1314,retrait,2023-08-04
1195,1019,412,remboursement,2023-06-02
1196,1003,524,retrait,2023-02-11
1197,1002,471,remboursement,2023-08-29
1198,1017,600,virement,2023-08-30
1199,1005,1979,remboursement,2023-05-26
1200,1012,106,paiement,2023-12-02
1201,1012,443,remboursement,2023-07-11
1202,1007,1025,remboursement,2023-03-14
1203,1004,113,achat,2023-12-19
1204,1013,1222,paiement,2023-08-10
1205,1017,185,virement,2023-08-24
1206,1001,746,remboursement,2023-12-28
1207,1008,1921,retrait,2023-05-15
1208,1012,1672,retrait,2023-08-06
1209,1010,1260,retrait,2023-06-11
1210,1018,1614,retrait,2023-01-10
1211,1001,1532,remboursement,2023-01-06
1212,1014,805,remboursement,2023-07-29
1213,1005,1043,paiement,2023-06-25
1214,1016,1027,remboursement,2023-06-09
1215,1010,1385,paiement,2023-03-17
1216,1018,770,virement,2023-08-08
1217,1012,254,achat,2023-11-28
1218,1005,907,achat,2023-12-22
1219,1004,1255,virement,2023-01-18
1220,1020,1299,virement,2023-02-14
1221,1005,677,paiement,2023-11-10
1222,1016,1011,remboursement,2023-11-25
1223,1004,660,achat,2023-06-27
1224,1009,1477,achat,2023-07-17
1225,1001,352,retrait,2023-02-12
1226,1006,1886,retrait,2023-12-04
1227,1013,1068,remboursement,2023-01-11
1228,1018,1647,virement,2023-12-10
1229,1012,1333,virement,2023-12-30
1230,1017,1396,achat,2023-03-31
1231,1009,1861,virement,2023-12-02
1232,1010,1362,paiement,2023-09-14
1233,1018,292,virement,2023-01-21
1234,1004,1633,retrait,2023-05-27
1235,1009,362,achat,2023-12-10
1236,1013,1374,virement,2023-03-01
1237,1017,447,paiement,2023-03-23
1238,1010,271,paiement,2023-01-28
1239,1008,613,virement,2023-04-07
1240,1007,801,paiement,2023-08-14
1241,1008,1145,retrait,2023-09-19
1242,1014,1776,virement,2023-03-14
1243,1008,847,achat,2023-10-20
1244,1017,1631,achat,2023-12-30
1245,1007,399,retrait,2023-12-05
1246,1015,128,retrait,2023-04-14
1247,1001,415,virement,2023-01-23
1248,1011,992,retrait,2023-07-18
1249,1020,1125,remboursement,2023-06-24
1250,1013,1046,remboursement,2023-12-20
1251,1008,1672,achat,2023-01-02
1252,1020,1972,retrait,2023-12-22
1253,1010,1132,remboursement,2023-03-18
1254,1019,1119,paiement,2023-03-13
1255,1002,1013,paiement,2023-06-22
1256,1018,313,retrait,2023-04-22
1257,1012,170,virement,2023-03-08
1258,1012,1347,remboursement,2023-03-16
1259,1001,1333,remboursement,2023-12-26
1260,1010,1717,retrait,2023-05-01
1261,1009,1549,retrait,2023-02-27
1262,1001,1854,achat,2023-01-31
1263,1003,1115,paiement,2023-06-19
1264,1012,607,achat,2023-07-08
1265,1015,1423,paiement,2023-10-17
1266,1013,1103,retrait,2023-07-30
1267,1007,625,retrait,2023-10-27
1268,1018,1545,achat,2023-01-24
1269,1020,1834,virement,2023-11-04
1270,1001,1290,achat,2023-03-18
1271,1010,1425,paiement,2023-10-11
1272,1012,1808,virement,2023-11-03
1273,1010,1736,paiement,2023-11-21
1274,1011,1889,paiement,2023-09-18
1275,1012,1047,retrait,2023-05-06
1276,1016,1606,retrait,2023-08-22
1277,1007,926,remboursement,2023-03-09
1278,1017,963,achat,2023-05-12
1279,1008,1924,remboursement,2023-01-30
1280,1014,384,virement,2023-04-01
1281,1011,480,retrait,2023-04-10
1282,1006,1494,virement,2023-10-03
1283,1008,349,virement,2023-01-22
1284,1015,1420,achat,2023-12-20
1285,1016,1903,virement,2023-05-03
1286,1017,695,paiement,2023-01-17
1287,1004,1925,achat,2023-03-07
1288,1015,1323,achat,2023-03-09
1289,1003,810,remboursement,2023-08-10
1290,1006,1660,achat,2023-01-21
1291,1001,955,retrait,2023-01-04
1292,1018,846,retrait,2023-02-03
1293,1008,1637,paiement,2023-09-16
1294,1019,992,virement,2023-10-23
1295,1010,279,paiement,2023-12-05
1296,1019,1161,paiement,2023-03-12
1297,1010,1757,remboursement,2023-12-23
1298,1008,452,retrait,2023-09-21
1299,1004,1494,retrait,2023-12-27
1300,1015,1843,retrait,2023-06-30
1301,1016,1790,retrait,2023-04-15
1302,1011,1710,achat,2023-09-30
1303,1019,800,remboursement,2023-07-06
1304,1017,707,virement,2023-11-06
1305,1011,796,remboursement,2023-11-30
1306,1010,342,virement,2023-07-26
1307,1003,942,achat,2023-05-10
1308,1011,1901,paiement,2023-05-08
1309,1003,1075,paiement,2023-01-15
1310,1006,1986,remboursement,2023-01-31
1311,1018,217,virement,2023-07-11
1312,1015,1909,paiement,2023-12-24
1313,1016,133,retrait,2023-06-05
1314,1008,251,achat,2023-09-04
1315,1015,533,achat,2023-01-28
1316,1015,1344,remboursement,2023-09-11
1317,1009,1678,virement,2023-06-14
1318,1011,1423,paiement,2023-10-15
1319,1014,1536,remboursement,2023-05-01
1320,1011,1300,achat,2023-08-16
1321,1013,764,retrait,2023-11-21
1322,1002,257,retrait,2023-08-10
1323,1020,1666,remboursement,2023-10-22
1324,1003,617,remboursement,2023-12-29
1325,1019,442,achat,2023-07-27
1326,1019,732,remboursement,2023-08-26
